seed,x,z,temperatureC,rainfallMm,evaporationMm,rainfallOverEvaporation,rainfallMinusEvaporation,moistureIndex,rainShadow,coastDistance,latitudeDegrees,elevationBlocks
271828,8192,12288,18.973814420004786,746.1509505749002,890.5924370335744,0.8378141555526943,-144.44148645867415,0.45559698559642603,0.4553090274317409,1664.0,9.848959817611854,185.93150398485278
271828,12288,12288,19.077482926138696,1015.1464671905904,872.278846500444,1.1637866391731577,142.8676206901464,0.537562412360608,0.4390723177029594,461.51055908203125,9.848959817611854,114.51631393284933
271828,16384,12288,19.953636489263193,1207.5779489576578,879.1654568067374,1.3735502681642708,328.41249215092034,0.5784130107289319,0.22782120924887386,2575.9501953125,9.848959817611854,0.0
271828,20480,12288,19.146592381009146,508.0591061358761,881.4414034917892,0.5763957809597139,-373.38229735591307,0.3653785831922631,0.3193470997015197,905.0966796875,9.848959817611854,141.80784483267593
271828,24576,12288,18.53611875716102,653.3534598902617,895.5363397809004,0.7295666639838528,-242.1828798906388,0.421548332035531,0.5113618554568932,2575.9501953125,9.848959817611854,229.63584536425722
271828,28672,12288,19.178085254120656,953.2613449935919,872.6449346304843,1.0923816860258797,80.61641036310766,0.5217899547587878,0.4494215813960505,384.0,9.848959817611854,114.44619372640615
271828,32768,12288,19.70139313876294,1307.4236282868521,874.6250764977328,1.494838946903029,432.7985517891193,0.598898057300038,0.23095450849919577,2638.78759765625,9.848959817611854,0.0
271828,-32768,16384,18.83694926967874,1276.6560644280212,859.0650868542173,1.4860993467945098,417.5909775738039,0.5974837023829265,0.12035968600747891,2626.34033203125,12.6697827880121,0.0
271828,-28672,16384,18.906351372539355,1278.384042076256,860.3143247057084,1.48594996661663,418.06971737054766,0.5974599326347588,0.0,2715.2900390625,12.6697827880121,0.0
271828,-24576,16384,18.904263499731165,1430.5468129384637,860.2767429951609,1.662891417891685,570.2700699433028,0.6241958763512662,0.05503140746719614,1810.193359375,12.6697827880121,0.0
271828,-20480,16384,19.006561090280737,1365.7845564168226,862.1180996250532,1.5842197919412906,503.6664567917694,0.6127609712853976,0.10431320968401837,3042.525146484375,12.6697827880121,0.0
271828,-16384,16384,18.965297838755898,1318.3368539757262,861.3753610976062,1.5305021637673006,456.96149287812,0.6045441690394685,0.11085200214586718,2715.2900390625,12.6697827880121,0.0
271828,-12288,16384,19.14673984832621,1288.3564573522292,864.6413172698717,1.4900472966296008,423.7151400823575,0.5981233929446651,0.0,2807.25927734375,12.6697827880121,0.0
271828,-8192,16384,19.216602211379133,1456.7826064217802,865.8988398048243,1.6823935308079896,590.8837666169559,0.626928707800043,0.060128339955496886,1920.0,12.6697827880121,0.0
271828,-4096,16384,19.097386006256006,1336.457472910106,863.7529481126081,1.547268204213262,472.7045247974978,0.607146622670071,0.09350367348901363,2712.271484375,12.6697827880121,0.0
271828,0,16384,18.974108382166794,1182.773363295707,861.5339508790023,1.3728691273152402,321.2394124167047,0.5782863802904658,0.0,5068.54150390625,12.6697827880121,0.0
271828,4096,16384,18.97124618214028,1268.0915638048514,861.482431278525,1.4719877246049908,406.60913252632633,0.5951877600736541,0.0,2691.0458984375,12.6697827880121,0.0
271828,8192,16384,18.926253094091564,1264.7848725615445,860.6725556936482,1.4695308502572237,404.1123168678963,0.5947849487865504,0.047653219735009356,2051.99609375,12.6697827880121,0.0
271828,12288,16384,19.075775260933565,1320.7463318084274,863.3639546968042,1.529767746989445,457.3823771116232,0.6044300555285794,0.12491116409005314,2807.25927734375,12.6697827880121,0.0
271828,16384,16384,19.071753488941983,1481.9660527312749,863.2915628009557,1.716646051680414,618.6744899303192,0.6316297251080429,0.1411431971487815,2534.270751953125,12.6697827880121,0.0
271828,20480,16384,18.976236420830606,1297.3787980587888,861.572255574951,1.5058270384914054,435.8065424838378,0.6006519434207437,0.0,2349.767578125,12.6697827880121,0.0
271828,24576,16384,19.021943523917464,1227.568007618547,862.3949834305143,1.4234405709729592,365.1730241880326,0.5870826087661463,0.0604893469034838,1459.424560546875,12.6697827880121,0.0
271828,28672,16384,18.952953737022643,1520.4652197909468,861.1531672664075,1.7656153139602557,659.3120525245392,0.6381488651520032,0.10882180550374941,3042.525146484375,12.6697827880121,0.0
271828,32768,16384,18.964832886768775,1481.6347533383605,861.3669919618379,1.7200969704722595,620.2677613765226,0.6320962671248379,0.13230113276347785,5249.560546875,12.6697827880121,0.0
271828,-32768,20480,18.142236204952084,1100.911538846915,846.5602516891375,1.3004526690808735,254.3512871577774,0.565012818863566,0.16792440553966853,2810.17578125,15.298804780876495,0.0
271828,-28672,20480,17.685565813954753,637.8289450057716,847.2243384811331,0.752845398834084,-209.39539347536152,0.4292100102286758,0.2786604583770028,461.51055908203125,15.298804780876495,115.37177858115925
271828,-24576,20480,17.16910079375371,632.162427323782,862.1523473329281,0.7332374948341545,-229.9899200091461,0.4227621087131383,0.3727276485149774,1936.991455078125,15.298804780876495,193.02456860396921
271828,-20480,20480,17.353784474570137,914.3549934096877,841.25227437221,1.0868974994356255,73.10271903747775,0.5205232895138033,0.25628751939973926,461.51055908203125,15.298804780876495,118.29750888075837
271828,-16384,20480,18.07340369660619,1241.954995556558,845.3212665389115,1.4692106359060693,396.6337290176466,0.5947273443171379,0.14697397213596008,2807.25927734375,15.298804780876495,0.0
271828,-12288,20480,17.72772031101119,677.9504697193324,844.6889117283757,0.8026037281963743,-166.7384420090433,0.44495467757939405,0.2745483547853217,286.2167053222656,15.298804780876495,105.75161908823745
271828,-8192,20480,16.819162088960574,604.4757788354898,861.0091463397447,0.702055003021966,-256.5333675042549,0.4121936533123648,0.3960373893866651,2304.0,15.298804780876495,207.8372081133133
271828,-4096,20480,17.520171237610644,1109.198106613884,837.8959687598381,1.3237897638481273,271.3021378540459,0.5693760484339524,0.0,128.0,15.298804780876495,97.33130903013826
271828,0,20480,18.128683413170563,1291.4375943069394,846.3163014370701,1.5259514582361704,445.1212928698693,0.6038271148806891,0.17597025291080315,3117.003662109375,15.298804780876495,0.0
271828,4096,20480,17.525910330996428,608.9174533065038,845.8505252116281,0.7198877758622368,-236.93307190512428,0.418279191665102,0.29660830113810893,543.0579833984375,15.298804780876495,120.86677480425473
271828,8192,20480,17.149306450750995,659.0965963944183,861.7960491588792,0.7647941726324953,-202.69945276446094,0.4330769310964099,0.3811968361571357,1936.991455078125,15.298804780876495,195.08677269404615
